timestamp,temperature,pressure,humidity,vibration
2025-01-06T01:45:20.000000,36.22,1014.65,55.37,0.674
2025-01-06T01:45:30.000000,37.54,1013.79,53.23,0.3157
2025-01-06T01:45:40.000000,37.46,1011.85,53.37,0.2551
2025-01-06T01:45:50.000000,36.35,1011.34,51.56,0.3178
2025-01-06T01:46:00.000000,36.63,1011.62,54.17,0.0342
2025-01-06T01:46:10.000000,36.24,1014.26,56.42,0.3396
2025-01-06T01:46:20.000000,36.89,1013.9,56.06,0.3402
2025-01-06T01:46:30.000000,36.64,1009.24,54.34,0.4511
2025-01-06T01:46:40.000000,36.16,1010.77,47.14,0.5021
2025-01-06T01:46:50.000000,36.83,1014.47,50.59,0.328
2025-01-06T01:47:00.000000,36.94,1013.4,52.29,0.7093
2025-01-06T01:47:10.000000,37.34,1014.4,55.61,0.5285
2025-01-06T01:47:20.000000,36.84,1011.53,58.39,0.5351
2025-01-06T01:47:30.000000,37.34,1013.36,51.29,0.228
2025-01-06T01:47:40.000000,37.04,1014.81,53.81,0.2901
2025-01-06T01:47:50.000000,36.19,1013.81,56.22,0.414
2025-01-06T01:48:00.000000,36.65,1014.11,57.3,1.0457
2025-01-06T01:48:10.000000,37.06,1013.8,50.29,0.5289
2025-01-06T01:48:20.000000,37.55,1013.17,51.09,0.3907
2025-01-06T01:48:30.000000,36.41,1015.01,54.21,0.6008
2025-01-06T01:48:40.000000,37.1,1012.4,55.45,0.5585
2025-01-06T01:48:50.000000,37.18,1012.92,53.5,0.3266
2025-01-06T01:49:00.000000,37.17,1016.67,51.62,0.5401
2025-01-06T01:49:10.000000,37.57,1009.83,54.77,0.4258
2025-01-06T01:49:20.000000,38.27,1014.52,52.53,0.5179
2025-01-06T01:49:30.000000,37.9,1014.46,50.93,0.5419
2025-01-06T01:49:40.000000,36.35,1009.54,51.05,0.3049
2025-01-06T01:49:50.000000,37.55,1011.74,51.31,0.311
2025-01-06T01:50:00.000000,37.36,1007.17,51.5,0.0913
2025-01-06T01:50:10.000000,37.25,1013.49,55.0,0.5092
2025-01-06T01:50:20.000000,37.43,1014.01,53.63,0.5702
2025-01-06T01:50:30.000000,37.13,1015.87,48.4,0.4604
2025-01-06T01:50:40.000000,37.78,1015.92,53.23,1.1064
2025-01-06T01:50:50.000000,37.76,1010.69,53.83,0.9664
2025-01-06T01:51:00.000000,37.71,1014.29,53.97,0.6859
2025-01-06T01:51:10.000000,38.2,1013.46,48.92,0.6054
2025-01-06T01:51:20.000000,37.83,1012.13,50.41,0.2689
2025-01-06T01:51:30.000000,38.46,1012.4,50.71,0.4479
2025-01-06T01:51:40.000000,37.35,1011.07,48.51,0.1012
2025-01-06T01:51:50.000000,37.86,1010.98,53.71,0.3269
2025-01-06T01:52:00.000000,37.71,1011.1,51.71,0.3722
2025-01-06T01:52:10.000000,38.0,1012.05,56.26,0.4735
2025-01-06T01:52:20.000000,38.56,1012.49,53.45,0.2605
2025-01-06T01:52:30.000000,39.04,1013.52,51.8,0.1926
2025-01-06T01:52:40.000000,37.66,1011.73,46.7,0.0913
2025-01-06T01:52:50.000000,36.8,1010.14,51.59,0.5078
2025-01-06T01:53:00.000000,39.34,1014.89,54.41,0.4887
2025-01-06T01:53:10.000000,38.95,1014.33,48.27,0.253
2025-01-06T01:53:20.000000,38.23,1012.69,49.15,0.5533
2025-01-06T01:53:30.000000,38.57,1007.8,52.01,0.3622
2025-01-06T01:53:40.000000,38.15,1015.52,48.72,0.283
2025-01-06T01:53:50.000000,39.13,1017.75,46.07,0.6866
2025-01-06T01:54:00.000000,38.75,1014.66,54.44,0.3918
2025-01-06T01:54:10.000000,38.36,1015.33,48.08,0.2117
2025-01-06T01:54:20.000000,38.59,1012.72,51.05,0.0558
2025-01-06T01:54:30.000000,39.46,1012.97,50.98,0.3583
2025-01-06T01:54:40.000000,39.91,1016.3,52.8,0.2461
2025-01-06T01:54:50.000000,38.43,1011.19,47.69,0.2485
2025-01-06T01:55:00.000000,38.55,1011.21,62.92,0.4492
2025-01-06T01:55:10.000000,38.21,1011.35,54.29,0.5536
2025-01-06T01:55:20.000000,38.54,1013.84,55.19,0.3322
2025-01-06T01:55:30.000000,38.26,1016.17,54.46,0.727
2025-01-06T01:55:40.000000,39.56,1015.28,50.28,0.3913
2025-01-06T01:55:50.000000,39.92,1012.21,49.87,0.3527
2025-01-06T01:56:00.000000,38.42,1010.59,51.84,0.7363
2025-01-06T01:56:10.000000,39.72,1014.39,50.29,0.8507
2025-01-06T01:56:20.000000,38.85,1014.57,48.61,0.2295
2025-01-06T01:56:30.000000,39.19,1017.12,53.03,0.1323
2025-01-06T01:56:40.000000,40.16,1013.42,50.69,0.9795
2025-01-06T01:56:50.000000,39.25,1012.1,48.17,0.5501
2025-01-06T01:57:00.000000,39.41,1014.98,49.83,-0.0258
2025-01-06T01:57:10.000000,40.1,1012.74,52.14,0.2428
2025-01-06T01:57:20.000000,39.54,1017.44,52.44,0.3678
2025-01-06T01:57:30.000000,39.8,1014.62,49.57,0.1484
2025-01-06T01:57:40.000000,38.56,1014.76,50.01,0.5731
2025-01-06T01:57:50.000000,39.37,1012.44,50.17,0.6117
2025-01-06T01:58:00.000000,38.72,1011.21,50.23,0.4974
2025-01-06T01:58:10.000000,39.92,1015.12,51.69,0.0137
2025-01-06T01:58:20.000000,40.32,1009.95,48.79,0.6145
2025-01-06T01:58:30.000000,39.1,1011.29,50.72,0.1727
2025-01-06T01:58:40.000000,39.42,1010.44,52.56,0.8516
2025-01-06T01:58:50.000000,39.14,1014.49,51.42,0.8359
2025-01-06T01:59:00.000000,40.05,1009.74,50.25,0.2128
2025-01-06T01:59:10.000000,39.59,1008.59,51.95,0.5468
2025-01-06T01:59:20.000000,41.05,1012.35,52.27,0.5929
2025-01-06T01:59:30.000000,39.95,1013.18,52.96,0.45
2025-01-06T01:59:40.000000,39.72,1015.2,47.84,0.7791
2025-01-06T01:59:50.000000,40.21,1007.42,49.2,0.2565
2025-01-06T02:00:00.000000,41.24,1015.61,47.1,0.4575
2025-01-06T02:00:10.000000,40.19,1014.23,40.63,0.0119
2025-01-06T02:00:20.000000,39.48,1013.93,50.9,0.4384
2025-01-06T02:00:30.000000,40.38,1013.84,56.56,0.676
2025-01-06T02:00:40.000000,39.46,1012.78,45.57,0.3031
2025-01-06T02:00:50.000000,39.11,1010.49,52.85,0.8247
2025-01-06T02:01:00.000000,39.59,1015.16,54.57,0.7784
2025-01-06T02:01:10.000000,40.82,1014.21,54.47,0.2603
2025-01-06T02:01:20.000000,40.39,1011.0,48.44,0.6054
2025-01-06T02:01:30.000000,40.27,1015.64,43.41,0.3826
2025-01-06T02:01:40.000000,39.84,1011.97,50.83,0.4886
2025-01-06T02:01:50.000000,40.14,1011.64,50.43,0.3358
2025-01-06T02:02:00.000000,40.0,1015.95,52.88,0.5366
2025-01-06T02:02:10.000000,40.48,1012.69,47.93,0.6182
2025-01-06T02:02:20.000000,40.64,1013.44,50.95,0.532
2025-01-06T02:02:30.000000,41.33,1010.08,50.47,0.3643
2025-01-06T02:02:40.000000,40.61,1011.1,45.13,0.6045
2025-01-06T02:02:50.000000,39.99,1013.37,52.28,0.292
2025-01-06T02:03:00.000000,40.88,1011.9,53.16,0.8626
2025-01-06T02:03:10.000000,41.57,1015.83,48.6,0.2216
2025-01-06T02:03:20.000000,41.11,1012.78,41.86,0.6728
2025-01-06T02:03:30.000000,40.91,1011.02,50.2,0.6319
2025-01-06T02:03:40.000000,40.88,1013.35,46.89,0.441
2025-01-06T02:03:50.000000,40.83,1008.58,50.01,0.2335
2025-01-06T02:04:00.000000,40.73,1016.31,52.1,0.5505
2025-01-06T02:04:10.000000,40.93,1012.52,51.28,0.8645
2025-01-06T02:04:20.000000,40.47,1013.64,51.42,0.561
2025-01-06T02:04:30.000000,41.08,1011.51,42.69,0.5078
2025-01-06T02:04:40.000000,39.91,1013.64,44.68,0.3427
2025-01-06T02:04:50.000000,41.99,1014.95,49.6,0.6181
2025-01-06T02:05:00.000000,40.94,1014.53,46.29,0.4509
2025-01-06T02:05:10.000000,40.82,1013.07,50.68,0.3727
2025-01-06T02:05:20.000000,41.62,1011.49,48.52,0.7562
2025-01-06T02:05:30.000000,41.43,1012.63,52.57,0.6485
2025-01-06T02:05:40.000000,40.84,1010.09,51.61,0.5151
2025-01-06T02:05:50.000000,41.43,1013.78,48.56,0.6297
2025-01-06T02:06:00.000000,40.5,1011.17,46.96,0.679
2025-01-06T02:06:10.000000,42.16,1015.27,52.06,0.1063
2025-01-06T02:06:20.000000,42.33,1009.63,53.59,0.8342
2025-01-06T02:06:30.000000,42.43,1012.95,54.73,0.7298
2025-01-06T02:06:40.000000,40.89,1014.17,51.36,0.2718
2025-01-06T02:06:50.000000,43.08,1013.54,48.2,0.527
2025-01-06T02:07:00.000000,42.02,1012.77,52.63,0.7187
2025-01-06T02:07:10.000000,42.33,1014.4,46.97,0.5551
2025-01-06T02:07:20.000000,41.59,1013.44,48.71,0.6926
2025-01-06T02:07:30.000000,42.15,1010.92,45.77,0.6708
2025-01-06T02:07:40.000000,41.03,1013.56,44.64,0.6237
2025-01-06T02:07:50.000000,43.02,1008.83,52.81,0.346
2025-01-06T02:08:00.000000,42.35,1016.16,45.0,0.5015
2025-01-06T02:08:10.000000,41.6,1016.45,43.51,0.6718
2025-01-06T02:08:20.000000,42.32,1014.58,51.02,0.693
2025-01-06T02:08:30.000000,41.6,1011.26,46.53,0.7486
2025-01-06T02:08:40.000000,42.17,1013.23,45.83,0.6664
2025-01-06T02:08:50.000000,42.49,1012.26,46.98,0.6134
2025-01-06T02:09:00.000000,42.0,1009.86,47.58,0.5309
2025-01-06T02:09:10.000000,42.58,1009.48,47.78,0.6255
2025-01-06T02:09:20.000000,42.39,1013.46,46.7,0.6255
2025-01-06T02:09:30.000000,42.33,1013.3,45.9,0.5628
2025-01-06T02:09:40.000000,43.2,1012.52,48.3,0.1656
2025-01-06T02:09:50.000000,42.51,1015.34,49.19,0.6639
2025-01-06T02:10:00.000000,43.21,1010.98,46.33,0.5082
2025-01-06T02:10:10.000000,43.01,1009.79,44.16,0.3676
2025-01-06T02:10:20.000000,42.07,1012.61,45.77,0.408
2025-01-06T02:10:30.000000,41.32,1012.75,44.92,0.2705
2025-01-06T02:10:40.000000,41.92,1015.71,47.06,0.6182
2025-01-06T02:10:50.000000,42.36,1015.42,44.45,0.3731
2025-01-06T02:11:00.000000,42.46,1010.45,40.26,0.5709
2025-01-06T02:11:10.000000,44.15,1015.5,48.63,0.7327
2025-01-06T02:11:20.000000,42.86,1013.44,51.31,0.6067
2025-01-06T02:11:30.000000,43.15,1013.65,47.03,0.8351
2025-01-06T02:11:40.000000,43.42,1014.62,46.87,0.5719
2025-01-06T02:11:50.000000,43.51,1012.27,50.68,0.6956
2025-01-06T02:12:00.000000,42.36,1009.93,45.98,0.4018
2025-01-06T02:12:10.000000,43.03,1009.74,43.52,0.8109
2025-01-06T02:12:20.000000,42.73,1013.43,50.74,0.15
2025-01-06T02:12:30.000000,42.8,1015.17,49.26,0.9011
2025-01-06T02:12:40.000000,42.75,1016.55,50.71,0.2325
2025-01-06T02:12:50.000000,43.01,1011.04,49.53,0.6335
2025-01-06T02:13:00.000000,43.29,1009.71,44.55,0.9136
2025-01-06T02:13:10.000000,42.46,1010.9,41.42,0.4718
2025-01-06T02:13:20.000000,42.43,1011.8,53.81,0.3221
2025-01-06T02:13:30.000000,43.53,1020.86,49.1,0.3689
2025-01-06T02:13:40.000000,44.03,1012.69,49.05,0.6157
2025-01-06T02:13:50.000000,44.01,1016.28,44.57,0.5292
2025-01-06T02:14:00.000000,43.45,1013.69,44.65,0.5851
2025-01-06T02:14:10.000000,42.93,1013.27,50.92,0.8086
2025-01-06T02:14:20.000000,44.12,1013.01,46.14,0.6312
2025-01-06T02:14:30.000000,43.58,1013.47,44.68,0.6565
2025-01-06T02:14:40.000000,43.47,1014.79,47.3,0.668
2025-01-06T02:14:50.000000,43.64,1013.74,46.73,0.4183
2025-01-06T02:15:00.000000,43.24,1014.23,50.1,0.7074
2025-01-06T02:15:10.000000,43.49,1014.89,43.24,0.5513
2025-01-06T02:15:20.000000,44.06,1015.2,44.0,0.4828
2025-01-06T02:15:30.000000,43.31,1008.54,47.07,0.737
2025-01-06T02:15:40.000000,43.16,1010.93,46.13,0.5129
2025-01-06T02:15:50.000000,43.17,1014.11,48.3,0.868
2025-01-06T02:16:00.000000,43.47,1011.13,45.13,0.6632
2025-01-06T02:16:10.000000,44.05,1014.02,46.4,0.4982
2025-01-06T02:16:20.000000,43.71,1013.04,48.86,0.7544
2025-01-06T02:16:30.000000,43.44,1012.89,45.77,0.4038
2025-01-06T02:16:40.000000,43.83,1010.77,44.27,0.6399
2025-01-06T02:16:50.000000,44.2,1011.63,38.03,0.2241
2025-01-06T02:17:00.000000,44.45,1011.71,40.48,0.4329
2025-01-06T02:17:10.000000,44.25,1012.41,41.11,0.1485
2025-01-06T02:17:20.000000,44.12,1014.42,44.29,0.1807
2025-01-06T02:17:30.000000,43.64,1011.55,44.03,0.4063
2025-01-06T02:17:40.000000,44.83,1015.55,42.56,0.1972
2025-01-06T02:17:50.000000,43.39,1018.49,42.82,0.4959
2025-01-06T02:18:00.000000,44.07,1010.87,45.56,0.5412
2025-01-06T02:18:10.000000,43.97,1012.99,44.55,0.8082
2025-01-06T02:18:20.000000,42.9,1014.15,48.31,0.7581
2025-01-06T02:18:30.000000,43.44,1013.57,45.83,1.012
2025-01-06T02:18:40.000000,45.12,1016.12,43.19,0.4427
2025-01-06T02:18:50.000000,45.05,1011.6,39.78,0.6409
2025-01-06T02:19:00.000000,45.22,1014.88,44.76,0.6677
2025-01-06T02:19:10.000000,44.26,1015.32,47.72,0.3004
2025-01-06T02:19:20.000000,44.15,1014.29,47.45,0.5574
2025-01-06T02:19:30.000000,43.11,1012.14,43.57,0.8092
2025-01-06T02:19:40.000000,44.11,1013.27,40.99,0.6845
2025-01-06T02:19:50.000000,45.18,1013.63,47.94,0.5671
2025-01-06T02:20:00.000000,44.34,1011.0,43.18,0.9063
2025-01-06T02:20:10.000000,44.44,1008.5,44.11,0.5668
2025-01-06T02:20:20.000000,43.72,1012.42,45.37,0.3386
2025-01-06T02:20:30.000000,43.93,1015.46,42.16,0.1168
2025-01-06T02:20:40.000000,44.65,1014.95,42.68,0.3814
2025-01-06T02:20:50.000000,44.97,1014.68,46.0,0.7375
2025-01-06T02:21:00.000000,43.84,1015.41,43.37,0.8366
2025-01-06T02:21:10.000000,43.82,1014.21,49.06,0.6235
2025-01-06T02:21:20.000000,44.39,1014.6,44.87,0.4256
2025-01-06T02:21:30.000000,45.18,1011.9,51.38,0.3612
2025-01-06T02:21:40.000000,44.44,1009.94,45.47,0.448
2025-01-06T02:21:50.000000,43.98,1010.21,44.69,0.6719
2025-01-06T02:22:00.000000,44.17,1010.75,44.64,0.2368
2025-01-06T02:22:10.000000,44.48,1012.82,39.54,0.1934
2025-01-06T02:22:20.000000,45.36,1016.67,42.88,0.4944
2025-01-06T02:22:30.000000,45.24,1012.36,45.41,0.6009
2025-01-06T02:22:40.000000,44.39,1017.28,43.23,0.788
2025-01-06T02:22:50.000000,43.32,1013.32,47.78,0.4351
2025-01-06T02:23:00.000000,45.56,1010.91,43.48,0.539
2025-01-06T02:23:10.000000,44.66,1008.65,40.98,0.4979
2025-01-06T02:23:20.000000,44.3,1016.22,46.93,0.6591
2025-01-06T02:23:30.000000,43.99,1013.07,43.06,0.4989
2025-01-06T02:23:40.000000,43.99,1013.93,49.32,0.6106
2025-01-06T02:23:50.000000,44.5,1010.97,45.35,0.5353
2025-01-06T02:24:00.000000,44.61,1011.98,41.71,0.6009
2025-01-06T02:24:10.000000,44.49,1013.86,48.71,0.853
2025-01-06T02:24:20.000000,45.06,1013.74,43.26,0.6849
2025-01-06T02:24:30.000000,44.85,1009.24,39.36,0.619
2025-01-06T02:24:40.000000,45.17,1013.84,40.33,0.071
2025-01-06T02:24:50.000000,45.33,1011.99,45.69,0.2688
2025-01-06T02:25:00.000000,45.54,1016.75,43.27,0.3473
2025-01-06T02:25:10.000000,43.88,1015.73,48.53,0.4135
2025-01-06T02:25:20.000000,45.55,1012.82,45.69,0.7039
2025-01-06T02:25:30.000000,44.63,1014.68,40.02,0.6783
2025-01-06T02:25:40.000000,44.58,1014.42,49.48,0.58
2025-01-06T02:25:50.000000,45.48,1015.23,43.96,0.3821
2025-01-06T02:26:00.000000,45.36,1014.11,45.06,0.3761
2025-01-06T02:26:10.000000,44.58,1009.33,36.79,0.5327
2025-01-06T02:26:20.000000,44.43,1014.18,46.19,0.1766
2025-01-06T02:26:30.000000,44.38,1013.81,44.12,0.4541
2025-01-06T02:26:40.000000,44.71,1014.87,44.72,0.8375
2025-01-06T02:26:50.000000,45.52,1011.52,44.23,0.6866
2025-01-06T02:27:00.000000,46.11,1013.35,45.16,0.5535
2025-01-06T02:27:10.000000,46.08,1014.11,44.42,0.4586
2025-01-06T02:27:20.000000,45.38,1012.89,37.94,0.5748
2025-01-06T02:27:30.000000,44.67,1011.72,44.59,0.291
2025-01-06T02:27:40.000000,44.53,1009.61,43.04,0.8393
2025-01-06T02:27:50.000000,45.07,1011.15,40.83,0.8182
2025-01-06T02:28:00.000000,44.34,1016.07,39.29,0.6518
2025-01-06T02:28:10.000000,45.5,1013.05,46.25,0.5014
2025-01-06T02:28:20.000000,45.03,1011.56,44.57,0.7265
2025-01-06T02:28:30.000000,45.13,1014.23,42.21,0.6702
2025-01-06T02:28:40.000000,45.3,1012.26,42.78,0.2314
2025-01-06T02:28:50.000000,44.56,1013.38,41.31,0.4882
2025-01-06T02:29:00.000000,46.1,1013.38,40.53,0.4945
2025-01-06T02:29:10.000000,44.07,1011.4,47.72,1.0351
2025-01-06T02:29:20.000000,44.64,1014.65,39.86,0.2706
2025-01-06T02:29:30.000000,45.77,1009.92,44.93,0.4923
2025-01-06T02:29:40.000000,44.86,1014.55,40.93,0.4369
2025-01-06T02:29:50.000000,44.6,1012.86,39.25,0.4468
2025-01-06T02:30:00.000000,44.86,1011.86,42.93,0.2595
2025-01-06T02:30:10.000000,45.05,1013.87,35.45,0.7511
2025-01-06T02:30:20.000000,44.42,1015.17,44.0,0.4409
2025-01-06T02:30:30.000000,45.1,1009.88,42.02,0.3413
2025-01-06T02:30:40.000000,44.12,1010.7,46.09,0.2381
2025-01-06T02:30:50.000000,45.17,1012.38,42.67,0.3735
2025-01-06T02:31:00.000000,44.84,1015.04,40.05,0.9432
2025-01-06T02:31:10.000000,45.25,1015.7,40.06,0.3849
2025-01-06T02:31:20.000000,45.53,1014.39,41.16,0.3356
2025-01-06T02:31:30.000000,45.24,1014.76,38.22,0.2849
2025-01-06T02:31:40.000000,44.69,1015.41,40.21,0.3873
2025-01-06T02:31:50.000000,44.32,1011.84,48.27,0.238
2025-01-06T02:32:00.000000,46.13,1012.01,44.16,0.7719
2025-01-06T02:32:10.000000,45.06,1013.63,45.58,0.4204
2025-01-06T02:32:20.000000,45.31,1013.47,44.24,0.5301
2025-01-06T02:32:30.000000,44.56,1011.13,43.31,0.6696
2025-01-06T02:32:40.000000,43.3,1012.51,39.08,0.5176
2025-01-06T02:32:50.000000,44.77,1014.76,46.31,0.5167
2025-01-06T02:33:00.000000,45.1,1013.2,40.71,0.4167
2025-01-06T02:33:10.000000,46.2,1016.67,37.43,0.3753
2025-01-06T02:33:20.000000,44.59,1013.99,43.14,0.5485
2025-01-06T02:33:30.000000,45.28,1018.4,41.12,0.6995
2025-01-06T02:33:40.000000,44.67,1013.51,42.63,0.1749
2025-01-06T02:33:50.000000,44.43,1011.94,37.5,0.4971
2025-01-06T02:34:00.000000,45.21,1013.79,35.76,0.3413
2025-01-06T02:34:10.000000,44.79,1013.28,41.68,0.6608
2025-01-06T02:34:20.000000,45.09,1007.9,38.7,0.7368
2025-01-06T02:34:30.000000,44.68,1014.67,40.56,0.6054
2025-01-06T02:34:40.000000,43.99,1014.56,42.38,0.329
2025-01-06T02:34:50.000000,44.6,1011.69,43.4,0.6779
2025-01-06T02:35:00.000000,45.23,1011.05,46.05,0.7852
2025-01-06T02:35:10.000000,44.09,1015.01,38.53,0.662
2025-01-06T02:35:20.000000,44.48,1017.67,36.33,0.8084
2025-01-06T02:35:30.000000,45.81,1009.63,42.16,0.2125
2025-01-06T02:35:40.000000,45.09,1014.18,39.3,0.1573
2025-01-06T02:35:50.000000,44.31,1016.17,42.08,0.7346
2025-01-06T02:36:00.000000,44.64,1014.46,38.16,0.4362
2025-01-06T02:36:10.000000,44.97,1013.21,44.04,0.0748
2025-01-06T02:36:20.000000,45.14,1013.91,42.98,0.5093
2025-01-06T02:36:30.000000,44.78,1013.45,43.8,0.4757
2025-01-06T02:36:40.000000,43.59,1013.52,44.53,0.3849
2025-01-06T02:36:50.000000,44.71,1013.66,47.64,0.3903
2025-01-06T02:37:00.000000,44.16,1013.86,35.84,0.2955
2025-01-06T02:37:10.000000,44.18,1016.81,41.66,0.5198
2025-01-06T02:37:20.000000,44.63,1015.06,43.22,0.5541
2025-01-06T02:37:30.000000,44.56,1014.16,43.84,0.3702
2025-01-06T02:37:40.000000,44.1,1009.9,38.55,0.5842
2025-01-06T02:37:50.000000,45.12,1009.82,41.4,0.4009
2025-01-06T02:38:00.000000,44.2,1012.18,41.34,0.2726
2025-01-06T02:38:10.000000,44.66,1014.03,41.27,0.326
2025-01-06T02:38:20.000000,44.2,1010.67,40.94,-0.0435
2025-01-06T02:38:30.000000,44.78,1012.27,40.42,0.534
2025-01-06T02:38:40.000000,44.93,1011.15,40.65,0.5053
2025-01-06T02:38:50.000000,44.38,1014.58,42.61,0.1987
2025-01-06T02:39:00.000000,44.89,1012.34,45.94,0.4991
2025-01-06T02:39:10.000000,43.81,1014.46,41.95,0.3705
2025-01-06T02:39:20.000000,44.22,1015.49,38.79,0.1528
2025-01-06T02:39:30.000000,44.04,1012.61,41.12,0.6324
2025-01-06T02:39:40.000000,44.23,1011.6,39.48,0.4706
2025-01-06T02:39:50.000000,44.45,1016.14,37.73,0.4718
2025-01-06T02:40:00.000000,44.32,1012.82,43.6,0.5296
2025-01-06T02:40:10.000000,44.13,1011.13,41.99,0.0808
2025-01-06T02:40:20.000000,44.21,1014.32,42.13,0.6484
2025-01-06T02:40:30.000000,44.13,1015.18,39.88,0.161
2025-01-06T02:40:40.000000,44.45,1013.16,41.11,0.2914
2025-01-06T02:40:50.000000,44.23,1013.05,43.18,0.1511
2025-01-06T02:41:00.000000,44.19,1015.01,40.26,0.8004
2025-01-06T02:41:10.000000,44.41,1016.31,41.1,0.252
2025-01-06T02:41:20.000000,43.19,1013.53,37.17,0.8549
2025-01-06T02:41:30.000000,44.46,1014.18,36.66,0.4861
2025-01-06T02:41:40.000000,44.37,1013.76,40.77,0.758
2025-01-06T02:41:50.000000,43.98,1017.79,43.22,0.3435
2025-01-06T02:42:00.000000,44.19,1014.52,36.09,0.7603
2025-01-06T02:42:10.000000,43.89,1012.04,44.58,0.4304
2025-01-06T02:42:20.000000,44.27,1014.76,36.73,0.3083
2025-01-06T02:42:30.000000,44.66,1011.31,43.8,0.3795
2025-01-06T02:42:40.000000,43.48,1013.87,41.07,0.4937
2025-01-06T02:42:50.000000,43.8,1012.9,39.99,0.6006
2025-01-06T02:43:00.000000,44.47,1012.97,42.1,0.1911
2025-01-06T02:43:10.000000,43.42,1012.6,35.64,0.2576
2025-01-06T02:43:20.000000,43.79,1015.97,41.28,0.3214
2025-01-06T02:43:30.000000,43.47,1010.37,47.98,0.2505
2025-01-06T02:43:40.000000,43.96,1010.87,40.78,0.5163
2025-01-06T02:43:50.000000,44.3,1012.35,41.89,0.4283
2025-01-06T02:44:00.000000,43.88,1011.23,43.27,0.6674
2025-01-06T02:44:10.000000,43.93,1015.78,39.65,0.4271
2025-01-06T02:44:20.000000,44.27,1014.99,43.58,0.5649
2025-01-06T02:44:30.000000,43.77,1013.73,41.46,0.4933
2025-01-06T02:44:40.000000,43.68,1010.11,42.21,0.6467
2025-01-06T02:44:50.000000,42.99,1012.2,39.21,0.1374
2025-01-06T02:45:00.000000,43.32,1015.19,42.12,0.2413
2025-01-06T02:45:10.000000,43.42,1011.1,37.65,0.358
2025-01-06T02:45:20.000000,44.08,1010.29,39.89,0.8828
2025-01-06T02:45:30.000000,43.09,1014.17,43.77,0.6755
2025-01-06T02:45:40.000000,43.69,1013.66,38.79,0.3244
2025-01-06T02:45:50.000000,42.74,1013.67,37.75,0.885
2025-01-06T02:46:00.000000,43.64,1013.73,41.38,0.2256
2025-01-06T02:46:10.000000,43.5,1011.29,39.62,0.9204
2025-01-06T02:46:20.000000,43.71,1012.94,45.12,0.5086
2025-01-06T02:46:30.000000,43.81,1014.62,40.58,0.3029
2025-01-06T02:46:40.000000,43.71,1015.7,44.69,0.5916
2025-01-06T02:46:50.000000,43.42,1011.94,44.21,0.5524
2025-01-06T02:47:00.000000,42.78,1009.3,43.62,0.3856
2025-01-06T02:47:10.000000,42.23,1014.75,41.41,0.7268
2025-01-06T02:47:20.000000,42.87,1011.73,45.15,0.558
2025-01-06T02:47:30.000000,42.52,1013.94,40.48,0.432
2025-01-06T02:47:40.000000,43.03,1010.93,40.44,0.6379
2025-01-06T02:47:50.000000,42.1,1014.01,40.26,0.6095
2025-01-06T02:48:00.000000,43.39,1011.32,44.79,0.4091
2025-01-06T02:48:10.000000,43.55,1012.71,41.68,0.3275
2025-01-06T02:48:20.000000,42.62,1011.25,42.69,0.4998
2025-01-06T02:48:30.000000,42.98,1013.05,35.96,0.2476
2025-01-06T02:48:40.000000,42.99,1013.37,38.53,0.1959
2025-01-06T02:48:50.000000,43.44,1013.71,43.94,0.4984
2025-01-06T02:49:00.000000,42.22,1013.72,42.96,0.3699
2025-01-06T02:49:10.000000,42.76,1011.79,40.36,0.4528
2025-01-06T02:49:20.000000,42.78,1013.29,42.62,0.5248
2025-01-06T02:49:30.000000,42.58,1013.66,35.77,0.4955
2025-01-06T02:49:40.000000,43.72,1015.92,38.2,0.4024
2025-01-06T02:49:50.000000,41.7,1012.36,39.5,0.5174
2025-01-06T02:50:00.000000,41.98,1012.83,37.91,0.4578
2025-01-06T02:50:10.000000,42.28,1011.84,40.97,0.3204
2025-01-06T02:50:20.000000,42.58,1011.35,40.79,0.4426
2025-01-06T02:50:30.000000,42.72,1012.49,40.43,0.2555
2025-01-06T02:50:40.000000,42.72,1010.54,39.11,0.3724
2025-01-06T02:50:50.000000,42.99,1013.28,34.75,0.7887
2025-01-06T02:51:00.000000,43.0,1011.53,35.94,0.3742
2025-01-06T02:51:10.000000,42.57,1013.88,41.69,0.8172
2025-01-06T02:51:20.000000,42.44,1013.12,39.39,0.9228
2025-01-06T02:51:30.000000,42.58,1014.94,34.22,0.3561
2025-01-06T02:51:40.000000,41.81,1013.28,41.89,0.2917
2025-01-06T02:51:50.000000,41.66,1015.21,40.24,0.4533
2025-01-06T02:52:00.000000,42.59,1011.1,42.44,0.4363
2025-01-06T02:52:10.000000,42.76,1014.03,39.78,0.4713
2025-01-06T02:52:20.000000,42.38,1011.7,39.46,0.1906
2025-01-06T02:52:30.000000,42.43,1013.43,41.72,0.4498
2025-01-06T02:52:40.000000,42.09,1012.85,37.09,0.5391
2025-01-06T02:52:50.000000,41.75,1009.68,38.8,0.2503
2025-01-06T02:53:00.000000,42.49,1008.38,42.14,0.036
2025-01-06T02:53:10.000000,42.26,1011.44,36.46,0.5645
2025-01-06T02:53:20.000000,42.08,1015.5,44.12,0.1286
2025-01-06T02:53:30.000000,42.86,1012.57,39.66,0.4082
2025-01-06T02:53:40.000000,42.03,1012.46,39.0,0.4044
2025-01-06T02:53:50.000000,40.86,1012.87,44.2,0.0496
