timestamp,oil_litres,grain_tonnes,container_count
2032-03-15T09:00:00.000000,366946.0,3473.9,53.0
2032-03-15T10:00:00.000000,312854.0,1593.0,47.0
2032-03-15T11:00:00.000000,344667.0,3001.8,56.0
2032-03-15T12:00:00.000000,416409.0,981.6,68.0
2032-03-15T13:00:00.000000,693681.0,1171.5,50.0
2032-03-15T14:00:00.000000,588773.0,3089.4,56.0
2032-03-15T15:00:00.000000,814189.0,1517.7,40.0
2032-03-15T16:00:00.000000,681848.0,3172.0,58.0
2032-03-15T17:00:00.000000,635771.0,1069.1,40.0
2032-03-15T18:00:00.000000,468342.0,2397.8,65.0
2032-03-15T19:00:00.000000,461096.0,1351.5,42.0
2032-03-15T20:00:00.000000,512401.0,4429.2,44.0
2032-03-15T21:00:00.000000,575408.0,3514.5,45.0
2032-03-15T22:00:00.000000,592082.0,2188.4,48.0
2032-03-15T23:00:00.000000,287131.0,1670.0,52.0
2032-03-16T00:00:00.000000,756336.0,2846.2,40.0
2032-03-16T01:00:00.000000,875927.0,2573.0,40.0
2032-03-16T02:00:00.000000,434116.0,2927.5,66.0
2032-03-16T03:00:00.000000,469257.0,1820.5,53.0
2032-03-16T04:00:00.000000,561075.0,1797.5,44.0
2032-03-16T05:00:00.000000,588323.0,2835.4,55.0
2032-03-16T06:00:00.000000,436622.0,1803.8,54.0
2032-03-16T07:00:00.000000,319465.0,2967.8,55.0
2032-03-16T08:00:00.000000,403430.0,2040.4,50.0
2032-03-16T09:00:00.000000,293559.0,1827.9,54.0
2032-03-16T10:00:00.000000,365580.0,3091.7,66.0
2032-03-16T11:00:00.000000,468723.0,2636.2,47.0
2032-03-16T12:00:00.000000,423242.0,1858.0,56.0
2032-03-16T13:00:00.000000,466603.0,2850.6,48.0
2032-03-16T14:00:00.000000,448616.0,2198.4,48.0
2032-03-16T15:00:00.000000,548974.0,3278.1,66.0
2032-03-16T16:00:00.000000,717984.0,2027.4,45.0
2032-03-16T17:00:00.000000,433517.0,1854.4,57.0
2032-03-16T18:00:00.000000,389668.0,1943.4,47.0
2032-03-16T19:00:00.000000,517176.0,3156.3,46.0
2032-03-16T20:00:00.000000,606499.0,1906.5,44.0
2032-03-16T21:00:00.000000,360382.0,1728.9,44.0
2032-03-16T22:00:00.000000,1318494.0,3232.1,45.0
2032-03-16T23:00:00.000000,364927.0,2017.9,52.0
2032-03-17T00:00:00.000000,434463.0,1262.4,53.0
2032-03-17T01:00:00.000000,378185.0,2245.7,57.0
2032-03-17T02:00:00.000000,479421.0,2391.8,53.0
2032-03-17T03:00:00.000000,275505.0,1074.9,56.0
2032-03-17T04:00:00.000000,813961.0,1764.0,52.0
2032-03-17T05:00:00.000000,346852.0,1574.6,43.0
2032-03-17T06:00:00.000000,324816.0,1268.7,56.0
2032-03-17T07:00:00.000000,576524.0,1251.6,51.0
2032-03-17T08:00:00.000000,538048.0,2550.5,46.0
2032-03-17T09:00:00.000000,623208.0,1604.5,51.0
2032-03-17T10:00:00.000000,277556.0,2135.1,46.0
2032-03-17T11:00:00.000000,523166.0,1822.2,49.0
2032-03-17T12:00:00.000000,553918.0,1977.2,42.0
2032-03-17T13:00:00.000000,614300.0,3178.2,41.0
2032-03-17T14:00:00.000000,430869.0,1974.3,50.0
2032-03-17T15:00:00.000000,731474.0,1636.6,47.0
2032-03-17T16:00:00.000000,420665.0,1734.5,58.0
2032-03-17T17:00:00.000000,502078.0,1465.4,50.0
2032-03-17T18:00:00.000000,486755.0,2619.0,54.0
2032-03-17T19:00:00.000000,435664.0,1764.7,46.0
2032-03-17T20:00:00.000000,572875.0,2380.2,63.0
2032-03-17T21:00:00.000000,588969.0,1470.0,48.0
2032-03-17T22:00:00.000000,483965.0,795.9,51.0
2032-03-17T23:00:00.000000,545860.0,1227.2,51.0
2032-03-18T00:00:00.000000,450416.0,2771.0,59.0
2032-03-18T01:00:00.000000,577686.0,1941.1,44.0
2032-03-18T02:00:00.000000,679765.0,3170.3,45.0
2032-03-18T03:00:00.000000,518676.0,1935.5,41.0
2032-03-18T04:00:00.000000,490052.0,1388.8,53.0
2032-03-18T05:00:00.000000,967240.0,1719.3,54.0
2032-03-18T06:00:00.000000,839166.0,3748.0,42.0
2032-03-18T07:00:00.000000,441140.0,1267.4,62.0
2032-03-18T08:00:00.000000,558737.0,2129.7,52.0
2032-03-18T09:00:00.000000,1127055.0,1832.5,47.0
2032-03-18T10:00:00.000000,389727.0,1190.3,47.0
2032-03-18T11:00:00.000000,480212.0,4333.3,56.0
2032-03-18T12:00:00.000000,540299.0,1616.9,50.0
2032-03-18T13:00:00.000000,466883.0,2037.4,44.0
2032-03-18T14:00:00.000000,729469.0,1809.6,49.0
2032-03-18T15:00:00.000000,420546.0,1500.3,62.0
2032-03-18T16:00:00.000000,378640.0,1911.9,56.0
2032-03-18T17:00:00.000000,321506.0,2586.9,49.0
2032-03-18T18:00:00.000000,400516.0,1227.0,50.0
2032-03-18T19:00:00.000000,519233.0,2269.5,52.0
2032-03-18T20:00:00.000000,359821.0,1161.4,44.0
2032-03-18T21:00:00.000000,561846.0,2612.6,45.0
2032-03-18T22:00:00.000000,522678.0,2061.7,51.0
2032-03-18T23:00:00.000000,511316.0,1475.1,70.0
2032-03-19T00:00:00.000000,410509.0,2225.7,35.0
2032-03-19T01:00:00.000000,353950.0,2771.9,29.0
2032-03-19T02:00:00.000000,325002.0,2001.4,55.0
2032-03-19T03:00:00.000000,428947.0,3784.3,55.0
2032-03-19T04:00:00.000000,524860.0,1622.3,54.0
2032-03-19T05:00:00.000000,315121.0,1628.2,43.0
2032-03-19T06:00:00.000000,592052.0,1059.9,41.0
2032-03-19T07:00:00.000000,467491.0,4512.7,56.0
2032-03-19T08:00:00.000000,533382.0,2930.9,53.0
2032-03-19T09:00:00.000000,515038.0,1574.6,49.0
2032-03-19T10:00:00.000000,433282.0,2158.1,62.0
2032-03-19T11:00:00.000000,524943.0,1238.5,54.0
2032-03-19T12:00:00.000000,497055.0,1512.8,57.0
2032-03-19T13:00:00.000000,634690.0,845.7,44.0
2032-03-19T14:00:00.000000,730901.0,2183.4,51.0
2032-03-19T15:00:00.000000,425004.0,1721.1,55.0
2032-03-19T16:00:00.000000,454028.0,1370.1,51.0
2032-03-19T17:00:00.000000,428891.0,2205.3,40.0
2032-03-19T18:00:00.000000,806204.0,2469.3,48.0
2032-03-19T19:00:00.000000,300784.0,967.0,53.0
2032-03-19T20:00:00.000000,511403.0,1601.2,50.0
2032-03-19T21:00:00.000000,601820.0,1724.4,51.0
2032-03-19T22:00:00.000000,537914.0,2236.3,51.0
2032-03-19T23:00:00.000000,423745.0,1802.3,46.0
2032-03-20T00:00:00.000000,409237.0,2135.9,40.0
2032-03-20T01:00:00.000000,229636.0,1695.5,47.0
2032-03-20T02:00:00.000000,691276.0,3088.3,48.0
2032-03-20T03:00:00.000000,583412.0,2585.5,38.0
2032-03-20T04:00:00.000000,315072.0,2147.9,43.0
2032-03-20T05:00:00.000000,369984.0,3149.0,54.0
2032-03-20T06:00:00.000000,452547.0,1603.0,50.0
2032-03-20T07:00:00.000000,534354.0,2743.9,49.0
2032-03-20T08:00:00.000000,411228.0,1253.3,50.0
2032-03-20T09:00:00.000000,523619.0,1382.2,45.0
2032-03-20T10:00:00.000000,427436.0,3552.1,55.0
2032-03-20T11:00:00.000000,452022.0,2003.7,54.0
2032-03-20T12:00:00.000000,542063.0,2470.8,42.0
2032-03-20T13:00:00.000000,498218.0,2152.7,40.0
2032-03-20T14:00:00.000000,420286.0,2275.8,51.0
2032-03-20T15:00:00.000000,579024.0,1324.3,47.0
2032-03-20T16:00:00.000000,613446.0,1503.4,46.0
2032-03-20T17:00:00.000000,609730.0,4166.4,41.0
2032-03-20T18:00:00.000000,474185.0,4170.5,47.0
2032-03-20T19:00:00.000000,553229.0,1957.9,40.0
2032-03-20T20:00:00.000000,294363.0,2260.5,37.0
2032-03-20T21:00:00.000000,415169.0,608.2,61.0
2032-03-20T22:00:00.000000,421211.0,2778.2,48.0
2032-03-20T23:00:00.000000,625754.0,530.8,51.0
2032-03-21T00:00:00.000000,632857.0,1987.0,52.0
2032-03-21T01:00:00.000000,621303.0,836.6,69.0
2032-03-21T02:00:00.000000,494940.0,3697.5,59.0
2032-03-21T03:00:00.000000,251351.0,2293.4,54.0
2032-03-21T04:00:00.000000,671900.0,1784.3,50.0
2032-03-21T05:00:00.000000,519436.0,1228.0,50.0
2032-03-21T06:00:00.000000,449504.0,1327.9,59.0
2032-03-21T07:00:00.000000,559996.0,1599.4,37.0
2032-03-21T08:00:00.000000,528763.0,901.6,45.0
2032-03-21T09:00:00.000000,379347.0,2367.3,50.0
2032-03-21T10:00:00.000000,431537.0,4412.3,42.0
2032-03-21T11:00:00.000000,676839.0,2041.0,43.0
2032-03-21T12:00:00.000000,539365.0,1460.6,56.0
2032-03-21T13:00:00.000000,484628.0,1332.5,53.0
2032-03-21T14:00:00.000000,409611.0,4691.7,45.0
2032-03-21T15:00:00.000000,541610.0,4068.2,46.0
2032-03-21T16:00:00.000000,354983.0,2213.4,42.0
2032-03-21T17:00:00.000000,700072.0,3627.0,45.0
2032-03-21T18:00:00.000000,679048.0,2214.2,40.0
2032-03-21T19:00:00.000000,948157.0,1219.2,52.0
2032-03-21T20:00:00.000000,473470.0,1325.6,71.0
2032-03-21T21:00:00.000000,716324.0,1339.2,57.0
2032-03-21T22:00:00.000000,651928.0,1855.6,51.0
2032-03-21T23:00:00.000000,498904.0,1177.0,48.0
2032-03-22T00:00:00.000000,322001.0,1400.0,59.0
2032-03-22T01:00:00.000000,595499.0,1634.2,59.0
2032-03-22T02:00:00.000000,548969.0,1482.9,50.0
2032-03-22T03:00:00.000000,313199.0,1040.4,50.0
2032-03-22T04:00:00.000000,466579.0,1980.5,49.0
2032-03-22T05:00:00.000000,520117.0,1098.0,41.0
2032-03-22T06:00:00.000000,405325.0,2712.2,56.0
2032-03-22T07:00:00.000000,502275.0,3374.1,42.0
2032-03-22T08:00:00.000000,667775.0,2522.2,38.0
2032-03-22T09:00:00.000000,461325.0,1738.7,60.0
2032-03-22T10:00:00.000000,708389.0,1495.2,52.0
2032-03-22T11:00:00.000000,1113165.0,2721.0,56.0
2032-03-22T12:00:00.000000,289909.0,1281.3,57.0
2032-03-22T13:00:00.000000,413934.0,1645.4,42.0
2032-03-22T14:00:00.000000,623057.0,1806.5,52.0
2032-03-22T15:00:00.000000,354600.0,2139.3,50.0
2032-03-22T16:00:00.000000,319730.0,2392.7,41.0
2032-03-22T17:00:00.000000,609319.0,1633.3,68.0
2032-03-22T18:00:00.000000,492862.0,3460.0,41.0
2032-03-22T19:00:00.000000,504439.0,933.2,54.0
2032-03-22T20:00:00.000000,601969.0,1715.0,47.0
2032-03-22T21:00:00.000000,295659.0,990.4,33.0
2032-03-22T22:00:00.000000,426116.0,755.7,45.0
2032-03-22T23:00:00.000000,332380.0,1666.8,40.0
2032-03-23T00:00:00.000000,378191.0,1618.7,48.0
2032-03-23T01:00:00.000000,669888.0,2103.2,52.0
2032-03-23T02:00:00.000000,541401.0,1454.1,49.0
2032-03-23T03:00:00.000000,401036.0,2238.1,48.0
2032-03-23T04:00:00.000000,493296.0,1558.5,47.0
2032-03-23T05:00:00.000000,271314.0,2264.9,64.0
2032-03-23T06:00:00.000000,466039.0,3056.0,46.0
2032-03-23T07:00:00.000000,541215.0,2141.2,45.0
2032-03-23T08:00:00.000000,533934.0,2077.9,52.0
2032-03-23T09:00:00.000000,530766.0,1616.8,41.0
2032-03-23T10:00:00.000000,669766.0,1801.7,49.0
2032-03-23T11:00:00.000000,587430.0,3750.2,48.0
2032-03-23T12:00:00.000000,420993.0,2842.5,42.0
2032-03-23T13:00:00.000000,452013.0,2231.8,50.0
2032-03-23T14:00:00.000000,466673.0,1397.0,53.0
2032-03-23T15:00:00.000000,458520.0,1556.8,44.0
2032-03-23T16:00:00.000000,718720.0,2091.7,43.0
2032-03-23T17:00:00.000000,719060.0,2464.7,51.0
2032-03-23T18:00:00.000000,566845.0,2790.5,49.0
2032-03-23T19:00:00.000000,556841.0,2797.0,43.0
2032-03-23T20:00:00.000000,415415.0,3915.5,44.0
2032-03-23T21:00:00.000000,517383.0,2214.8,59.0
2032-03-23T22:00:00.000000,648199.0,2986.1,59.0
2032-03-23T23:00:00.000000,805658.0,1793.0,59.0
2032-03-24T00:00:00.000000,365345.0,1834.5,57.0
2032-03-24T01:00:00.000000,537349.0,3788.0,51.0
2032-03-24T02:00:00.000000,460098.0,1608.6,55.0
2032-03-24T03:00:00.000000,441437.0,1752.2,57.0
2032-03-24T04:00:00.000000,397299.0,2475.7,50.0
2032-03-24T05:00:00.000000,453522.0,1440.4,55.0
2032-03-24T06:00:00.000000,525274.0,2552.4,53.0
2032-03-24T07:00:00.000000,384499.0,1199.2,46.0
2032-03-24T08:00:00.000000,633524.0,1406.2,60.0
2032-03-24T09:00:00.000000,644498.0,1504.1,39.0
2032-03-24T10:00:00.000000,417172.0,2742.7,40.0
2032-03-24T11:00:00.000000,479982.0,1650.2,44.0
2032-03-24T12:00:00.000000,492215.0,2208.3,47.0
2032-03-24T13:00:00.000000,675912.0,1448.2,48.0
2032-03-24T14:00:00.000000,634691.0,2270.2,39.0
2032-03-24T15:00:00.000000,473564.0,3154.5,50.0
2032-03-24T16:00:00.000000,480553.0,2767.2,49.0
2032-03-24T17:00:00.000000,450567.0,1521.8,52.0
2032-03-24T18:00:00.000000,942552.0,1182.5,52.0
2032-03-24T19:00:00.000000,302407.0,3209.2,54.0
2032-03-24T20:00:00.000000,584838.0,1910.5,53.0
2032-03-24T21:00:00.000000,453129.0,1157.6,34.0
2032-03-24T22:00:00.000000,621532.0,2112.3,63.0
2032-03-24T23:00:00.000000,559702.0,2765.0,59.0
2032-03-25T00:00:00.000000,894992.0,1372.0,46.0
2032-03-25T01:00:00.000000,295394.0,2446.6,39.0
2032-03-25T02:00:00.000000,593993.0,2035.0,48.0
2032-03-25T03:00:00.000000,327330.0,1155.3,54.0
2032-03-25T04:00:00.000000,822931.0,1115.6,47.0
2032-03-25T05:00:00.000000,771673.0,3050.7,68.0
2032-03-25T06:00:00.000000,694497.0,3311.1,48.0
2032-03-25T07:00:00.000000,523344.0,2341.7,55.0
2032-03-25T08:00:00.000000,469987.0,2092.5,39.0
2032-03-25T09:00:00.000000,516689.0,1775.8,45.0
2032-03-25T10:00:00.000000,764741.0,1836.8,51.0
2032-03-25T11:00:00.000000,804392.0,1344.2,61.0
2032-03-25T12:00:00.000000,447246.0,2183.0,42.0
2032-03-25T13:00:00.000000,359084.0,2239.8,47.0
2032-03-25T14:00:00.000000,262124.0,2627.2,46.0
2032-03-25T15:00:00.000000,802885.0,2577.5,40.0
2032-03-25T16:00:00.000000,397716.0,4640.0,49.0
2032-03-25T17:00:00.000000,500485.0,3295.3,47.0
2032-03-25T18:00:00.000000,426123.0,1475.1,41.0
2032-03-25T19:00:00.000000,528587.0,2939.6,54.0
2032-03-25T20:00:00.000000,761001.0,1703.7,52.0
2032-03-25T21:00:00.000000,344458.0,1969.8,54.0
2032-03-25T22:00:00.000000,720555.0,2356.5,44.0
2032-03-25T23:00:00.000000,256869.0,1334.6,56.0
2032-03-26T00:00:00.000000,400772.0,3311.7,49.0
2032-03-26T01:00:00.000000,704669.0,2017.4,51.0
2032-03-26T02:00:00.000000,503974.0,3429.2,49.0
2032-03-26T03:00:00.000000,365029.0,3864.4,58.0
2032-03-26T04:00:00.000000,619603.0,1045.7,55.0
2032-03-26T05:00:00.000000,599797.0,3028.3,47.0
2032-03-26T06:00:00.000000,452065.0,2619.1,60.0
2032-03-26T07:00:00.000000,409683.0,2065.9,45.0
2032-03-26T08:00:00.000000,679756.0,1730.0,36.0
2032-03-26T09:00:00.000000,627776.0,2056.9,46.0
2032-03-26T10:00:00.000000,781785.0,2163.0,59.0
2032-03-26T11:00:00.000000,386178.0,1744.7,36.0
2032-03-26T12:00:00.000000,229643.0,3522.0,51.0
2032-03-26T13:00:00.000000,375957.0,1549.5,49.0
2032-03-26T14:00:00.000000,335125.0,1516.9,56.0
2032-03-26T15:00:00.000000,527860.0,1788.4,38.0
2032-03-26T16:00:00.000000,553306.0,2308.1,41.0
2032-03-26T17:00:00.000000,649912.0,1648.1,66.0
2032-03-26T18:00:00.000000,513677.0,1558.3,36.0
2032-03-26T19:00:00.000000,491572.0,2912.7,48.0
2032-03-26T20:00:00.000000,592076.0,2444.0,55.0
2032-03-26T21:00:00.000000,472276.0,3123.8,48.0
2032-03-26T22:00:00.000000,623772.0,1133.2,30.0
2032-03-26T23:00:00.000000,659558.0,2238.4,43.0
2032-03-27T00:00:00.000000,417645.0,4001.1,55.0
2032-03-27T01:00:00.000000,322745.0,3057.0,55.0
2032-03-27T02:00:00.000000,333526.0,1465.5,52.0
2032-03-27T03:00:00.000000,487205.0,1531.0,47.0
2032-03-27T04:00:00.000000,476337.0,1203.7,47.0
2032-03-27T05:00:00.000000,561254.0,2632.6,41.0
2032-03-27T06:00:00.000000,713234.0,1997.6,43.0
2032-03-27T07:00:00.000000,593817.0,1204.5,47.0
2032-03-27T08:00:00.000000,466702.0,2160.3,56.0
2032-03-27T09:00:00.000000,399545.0,1429.6,65.0
2032-03-27T10:00:00.000000,780162.0,3308.9,43.0
2032-03-27T11:00:00.000000,318358.0,1916.5,58.0
2032-03-27T12:00:00.000000,684619.0,1896.0,37.0
2032-03-27T13:00:00.000000,567328.0,2634.3,50.0
2032-03-27T14:00:00.000000,611491.0,2189.4,58.0
2032-03-27T15:00:00.000000,398277.0,3810.2,44.0
2032-03-27T16:00:00.000000,295502.0,1843.5,59.0
2032-03-27T17:00:00.000000,279486.0,1992.9,42.0
2032-03-27T18:00:00.000000,292238.0,2234.0,60.0
2032-03-27T19:00:00.000000,526710.0,1789.2,50.0
2032-03-27T20:00:00.000000,506889.0,1712.5,64.0
2032-03-27T21:00:00.000000,400810.0,2793.9,61.0
2032-03-27T22:00:00.000000,632718.0,1755.2,41.0
2032-03-27T23:00:00.000000,717516.0,1898.8,61.0
2032-03-28T00:00:00.000000,486152.0,1493.4,61.0
2032-03-28T01:00:00.000000,624544.0,1942.6,47.0
2032-03-28T02:00:00.000000,806037.0,1259.9,57.0
2032-03-28T03:00:00.000000,374020.0,1554.1,41.0
2032-03-28T04:00:00.000000,690441.0,1757.2,60.0
2032-03-28T05:00:00.000000,436061.0,2437.2,55.0
2032-03-28T06:00:00.000000,466063.0,1954.6,43.0
2032-03-28T07:00:00.000000,548951.0,5090.0,47.0
2032-03-28T08:00:00.000000,462950.0,2581.9,43.0
2032-03-28T09:00:00.000000,529417.0,1226.8,49.0
2032-03-28T10:00:00.000000,845431.0,877.8,49.0
2032-03-28T11:00:00.000000,330141.0,3242.7,38.0
2032-03-28T12:00:00.000000,559838.0,2581.8,38.0
2032-03-28T13:00:00.000000,925513.0,1412.4,48.0
2032-03-28T14:00:00.000000,565266.0,1257.0,39.0
2032-03-28T15:00:00.000000,354840.0,1772.1,49.0
2032-03-28T16:00:00.000000,745949.0,4101.6,51.0
2032-03-28T17:00:00.000000,246843.0,1377.4,51.0
2032-03-28T18:00:00.000000,501125.0,1585.1,54.0
2032-03-28T19:00:00.000000,682131.0,2097.4,43.0
2032-03-28T20:00:00.000000,486084.0,2428.9,54.0
2032-03-28T21:00:00.000000,531202.0,2199.8,61.0
2032-03-28T22:00:00.000000,484224.0,2040.0,48.0
2032-03-28T23:00:00.000000,243778.0,2948.3,58.0
2032-03-29T00:00:00.000000,1112418.0,2606.2,57.0
2032-03-29T01:00:00.000000,539808.0,2394.9,48.0
2032-03-29T02:00:00.000000,561264.0,2216.1,55.0
2032-03-29T03:00:00.000000,506909.0,2791.9,75.0
2032-03-29T04:00:00.000000,364169.0,2365.6,56.0
2032-03-29T05:00:00.000000,536804.0,1425.5,53.0
2032-03-29T06:00:00.000000,313046.0,3764.9,44.0
2032-03-29T07:00:00.000000,308264.0,3939.6,44.0
2032-03-29T08:00:00.000000,885865.0,2595.4,55.0
2032-03-29T09:00:00.000000,853050.0,1953.1,43.0
2032-03-29T10:00:00.000000,409582.0,2364.1,51.0
2032-03-29T11:00:00.000000,595025.0,3820.0,43.0
2032-03-29T12:00:00.000000,530799.0,1772.5,54.0
2032-03-29T13:00:00.000000,527942.0,2528.2,53.0
2032-03-29T14:00:00.000000,587977.0,2556.1,47.0
2032-03-29T15:00:00.000000,511857.0,2580.0,48.0
2032-03-29T16:00:00.000000,774893.0,3179.6,36.0
2032-03-29T17:00:00.000000,621692.0,4493.1,59.0
2032-03-29T18:00:00.000000,484434.0,2444.6,45.0
2032-03-29T19:00:00.000000,744869.0,1117.5,62.0
2032-03-29T20:00:00.000000,402549.0,1013.6,51.0
2032-03-29T21:00:00.000000,483455.0,1698.6,50.0
2032-03-29T22:00:00.000000,538987.0,3502.8,53.0
2032-03-29T23:00:00.000000,418326.0,2690.6,45.0
2032-03-30T00:00:00.000000,429651.0,3459.8,60.0
2032-03-30T01:00:00.000000,605917.0,1217.0,46.0
2032-03-30T02:00:00.000000,341854.0,2430.6,48.0
2032-03-30T03:00:00.000000,584423.0,1444.7,48.0
2032-03-30T04:00:00.000000,767571.0,2195.4,48.0
2032-03-30T05:00:00.000000,573145.0,1706.8,54.0
2032-03-30T06:00:00.000000,514012.0,1750.2,48.0
2032-03-30T07:00:00.000000,641419.0,1348.8,41.0
2032-03-30T08:00:00.000000,293463.0,988.3,42.0
2032-03-30T09:00:00.000000,308953.0,1906.7,52.0
2032-03-30T10:00:00.000000,486647.0,1475.3,39.0
2032-03-30T11:00:00.000000,655409.0,872.1,46.0
2032-03-30T12:00:00.000000,472375.0,2059.8,52.0
2032-03-30T13:00:00.000000,604497.0,1499.5,55.0
2032-03-30T14:00:00.000000,622009.0,1170.4,69.0
2032-03-30T15:00:00.000000,258593.0,1541.4,55.0
2032-03-30T16:00:00.000000,413536.0,1434.0,60.0
2032-03-30T17:00:00.000000,546402.0,1313.5,43.0
2032-03-30T18:00:00.000000,724402.0,3249.0,42.0
2032-03-30T19:00:00.000000,572990.0,1726.8,55.0
2032-03-30T20:00:00.000000,599884.0,2441.1,43.0
2032-03-30T21:00:00.000000,320860.0,1248.8,50.0
2032-03-30T22:00:00.000000,506512.0,1571.4,42.0
2032-03-30T23:00:00.000000,625818.0,3185.6,50.0
2032-03-31T00:00:00.000000,405178.0,1244.4,40.0
2032-03-31T01:00:00.000000,359502.0,1765.5,59.0
2032-03-31T02:00:00.000000,603019.0,2289.7,44.0
2032-03-31T03:00:00.000000,1045718.0,2610.4,39.0
2032-03-31T04:00:00.000000,845702.0,2687.6,55.0
2032-03-31T05:00:00.000000,327449.0,761.3,50.0
2032-03-31T06:00:00.000000,428501.0,1709.1,47.0
2032-03-31T07:00:00.000000,370594.0,2404.4,40.0
2032-03-31T08:00:00.000000,411663.0,1164.2,41.0
2032-03-31T09:00:00.000000,477097.0,1987.9,51.0
2032-03-31T10:00:00.000000,840080.0,2821.2,48.0
2032-03-31T11:00:00.000000,277119.0,2684.5,61.0
2032-03-31T12:00:00.000000,406030.0,1594.3,47.0
2032-03-31T13:00:00.000000,463954.0,4609.3,39.0
2032-03-31T14:00:00.000000,370069.0,1844.6,49.0
2032-03-31T15:00:00.000000,202861.0,1998.1,38.0
2032-03-31T16:00:00.000000,398875.0,925.2,60.0
2032-03-31T17:00:00.000000,696757.0,2589.9,46.0
2032-03-31T18:00:00.000000,522072.0,1808.5,56.0
2032-03-31T19:00:00.000000,397114.0,3196.0,42.0
2032-03-31T20:00:00.000000,523488.0,2368.6,58.0
2032-03-31T21:00:00.000000,319173.0,1035.8,49.0
2032-03-31T22:00:00.000000,438908.0,1397.7,43.0
2032-03-31T23:00:00.000000,375121.0,1229.0,46.0
2032-04-01T00:00:00.000000,462512.0,2474.0,44.0
2032-04-01T01:00:00.000000,727223.0,1613.7,50.0
2032-04-01T02:00:00.000000,305377.0,3344.7,40.0
2032-04-01T03:00:00.000000,612629.0,1871.0,46.0
2032-04-01T04:00:00.000000,499265.0,2434.3,47.0
2032-04-01T05:00:00.000000,482197.0,2456.2,57.0
2032-04-01T06:00:00.000000,810456.0,1559.3,46.0
2032-04-01T07:00:00.000000,492417.0,2425.8,46.0
2032-04-01T08:00:00.000000,473542.0,3341.7,40.0
2032-04-01T09:00:00.000000,450425.0,1596.6,63.0
2032-04-01T10:00:00.000000,523781.0,3990.5,53.0
2032-04-01T11:00:00.000000,309804.0,2027.8,46.0
2032-04-01T12:00:00.000000,375537.0,2244.0,54.0
2032-04-01T13:00:00.000000,695800.0,1542.8,56.0
2032-04-01T14:00:00.000000,624823.0,2828.5,36.0
2032-04-01T15:00:00.000000,271763.0,1646.1,49.0
2032-04-01T16:00:00.000000,720912.0,1124.4,52.0
2032-04-01T17:00:00.000000,413923.0,1437.2,49.0
2032-04-01T18:00:00.000000,453484.0,2993.5,63.0
2032-04-01T19:00:00.000000,461648.0,2125.3,56.0
2032-04-01T20:00:00.000000,389233.0,3901.4,51.0
2032-04-01T21:00:00.000000,644706.0,2270.5,45.0
2032-04-01T22:00:00.000000,536820.0,1775.3,56.0
2032-04-01T23:00:00.000000,767975.0,2710.4,49.0
2032-04-02T00:00:00.000000,580764.0,1624.1,50.0
2032-04-02T01:00:00.000000,377381.0,1334.6,56.0
2032-04-02T02:00:00.000000,700593.0,1332.1,48.0
2032-04-02T03:00:00.000000,779257.0,1166.8,57.0
2032-04-02T04:00:00.000000,605379.0,2374.7,41.0
2032-04-02T05:00:00.000000,544809.0,1186.5,44.0
2032-04-02T06:00:00.000000,423826.0,1895.9,43.0
2032-04-02T07:00:00.000000,430036.0,3003.0,45.0
2032-04-02T08:00:00.000000,397861.0,1725.9,31.0
2032-04-02T09:00:00.000000,520413.0,4298.8,54.0
2032-04-02T10:00:00.000000,442933.0,1806.7,45.0
2032-04-02T11:00:00.000000,527170.0,2055.3,50.0
2032-04-02T12:00:00.000000,414972.0,2501.9,27.0
2032-04-02T13:00:00.000000,447824.0,1710.3,42.0
2032-04-02T14:00:00.000000,926666.0,999.5,58.0
2032-04-02T15:00:00.000000,428808.0,2087.8,46.0
2032-04-02T16:00:00.000000,668367.0,1570.4,48.0
2032-04-02T17:00:00.000000,601651.0,2594.0,61.0
2032-04-02T18:00:00.000000,434873.0,1071.2,44.0
2032-04-02T19:00:00.000000,630645.0,3263.5,56.0
2032-04-02T20:00:00.000000,553510.0,1290.1,48.0
2032-04-02T21:00:00.000000,388360.0,3076.2,44.0
2032-04-02T22:00:00.000000,420598.0,4797.2,60.0
2032-04-02T23:00:00.000000,296798.0,3181.1,42.0
2032-04-03T00:00:00.000000,481496.0,2418.7,43.0
2032-04-03T01:00:00.000000,551132.0,2106.8,57.0
2032-04-03T02:00:00.000000,546390.0,2074.5,65.0
2032-04-03T03:00:00.000000,712385.0,4625.4,48.0
2032-04-03T04:00:00.000000,392864.0,1674.0,52.0
2032-04-03T05:00:00.000000,356365.0,1989.1,59.0
2032-04-03T06:00:00.000000,374517.0,2023.5,57.0
2032-04-03T07:00:00.000000,649145.0,1920.1,41.0
2032-04-03T08:00:00.000000,721627.0,1801.5,57.0
2032-04-03T09:00:00.000000,449783.0,723.7,52.0
2032-04-03T10:00:00.000000,624442.0,2129.2,52.0
2032-04-03T11:00:00.000000,439417.0,2626.2,48.0
2032-04-03T12:00:00.000000,346745.0,2502.5,43.0
2032-04-03T13:00:00.000000,724258.0,1001.8,36.0
2032-04-03T14:00:00.000000,597468.0,1497.9,52.0
2032-04-03T15:00:00.000000,480479.0,1213.9,55.0
2032-04-03T16:00:00.000000,556258.0,2238.0,50.0
2032-04-03T17:00:00.000000,617511.0,2414.6,48.0
2032-04-03T18:00:00.000000,232313.0,2277.9,53.0
